country,year,source,co2emissions
Ireland,1999,gas,6.559
Ireland,1999,oil,22.366
Ireland,1999,nuclear,0.0
Ireland,1999,other_renewables,0.0
Israel,1999,all_energy_types,52.668
Israel,1999,coal,21.589
Israel,1999,gas,0.039
Israel,1999,oil,31.041
Israel,1999,nuclear,0.0
Israel,1999,other_renewables,0.0
Italy,1999,all_energy_types,446.519
Italy,1999,coal,45.838
Italy,1999,gas,119.656
Italy,1999,oil,281.025
Italy,1999,nuclear,0.0
Italy,1999,other_renewables,0.0
Jamaica,1999,all_energy_types,11.179
Jamaica,1999,coal,0.179
Jamaica,1999,gas,0.0
Jamaica,1999,oil,11.0
Jamaica,1999,nuclear,0.0
Jamaica,1999,other_renewables,0.0
Japan,1999,all_energy_types,1185.954
Japan,1999,coal,325.644
Japan,1999,gas,154.635
Japan,1999,oil,705.675
Japan,1999,nuclear,0.0
Japan,1999,other_renewables,0.0
Jordan,1999,all_energy_types,14.552
Jordan,1999,coal,0.003
Jordan,1999,gas,0.549
Jordan,1999,oil,14.0
Jordan,1999,nuclear,0.0
Jordan,1999,other_renewables,0.0
Kazakhstan,1999,all_energy_types,169.685
Kazakhstan,1999,coal,113.397
Kazakhstan,1999,gas,26.288
Kazakhstan,1999,oil,30.0
Kazakhstan,1999,nuclear,0.0
Kazakhstan,1999,other_renewables,0.0
Kenya,1999,all_energy_types,7.937
Kenya,1999,coal,0.237
Kenya,1999,gas,0.0
Kenya,1999,oil,7.7
Kenya,1999,nuclear,0.0
Kenya,1999,other_renewables,0.0
Kiribati,1999,all_energy_types,0.022
Kiribati,1999,coal,0.0
Kiribati,1999,gas,0.0
Kiribati,1999,oil,0.022
Kiribati,1999,nuclear,0.0
Kiribati,1999,other_renewables,0.0
Kosovo,1999,all_energy_types,0.0
Kosovo,1999,coal,0.0
Kosovo,1999,gas,0.0
Kosovo,1999,oil,0.0
Kosovo,1999,nuclear,0.0
Kosovo,1999,other_renewables,0.0
Kuwait,1999,all_energy_types,55.656
Kuwait,1999,coal,0.0
Kuwait,1999,gas,17.656
Kuwait,1999,oil,38.0
Kuwait,1999,nuclear,0.0
Kuwait,1999,other_renewables,0.0
Kyrgyzstan,1999,all_energy_types,7.948
Kyrgyzstan,1999,coal,2.093
Kyrgyzstan,1999,gas,3.755
Kyrgyzstan,1999,oil,2.1
Kyrgyzstan,1999,nuclear,0.0
Kyrgyzstan,1999,other_renewables,0.0
Laos,1999,all_energy_types,0.447
Laos,1999,coal,0.047
Laos,1999,gas,0.0
Laos,1999,oil,0.4
Laos,1999,nuclear,0.0
Laos,1999,other_renewables,0.0
Latvia,1999,all_energy_types,7.81
Latvia,1999,coal,0.375
Latvia,1999,gas,2.441
Latvia,1999,oil,4.994
Latvia,1999,nuclear,0.0
Latvia,1999,other_renewables,0.0
Lebanon,1999,all_energy_types,15.451
Lebanon,1999,coal,0.451
Lebanon,1999,gas,0.0
Lebanon,1999,oil,15.0
Lebanon,1999,nuclear,0.0
Lebanon,1999,other_renewables,0.0
Lesotho,1999,all_energy_types,0.2
Lesotho,1999,coal,0.0
Lesotho,1999,gas,0.0
Lesotho,1999,oil,0.2
Lesotho,1999,nuclear,0.0
Lesotho,1999,other_renewables,0.0
Liberia,1999,all_energy_types,0.4
Liberia,1999,coal,0.0
Liberia,1999,gas,0.0
Liberia,1999,oil,0.4
Liberia,1999,nuclear,0.0
Liberia,1999,other_renewables,0.0
Libya,1999,all_energy_types,38.692
Libya,1999,coal,0.0
Libya,1999,gas,10.692
Libya,1999,oil,28.0
Libya,1999,nuclear,0.0
Libya,1999,other_renewables,0.0
Lithuania,1999,all_energy_types,17.772
Lithuania,1999,coal,0.585
Lithuania,1999,gas,6.05
Lithuania,1999,oil,11.138
Lithuania,1999,nuclear,0.0
Lithuania,1999,other_renewables,0.0
Luxembourg,1999,all_energy_types,8.004
Luxembourg,1999,coal,0.357
Luxembourg,1999,gas,1.48
Luxembourg,1999,oil,6.167
Luxembourg,1999,nuclear,0.0
Luxembourg,1999,other_renewables,0.0
Macao,1999,all_energy_types,1.602
Macao,1999,coal,0.002
Macao,1999,gas,0.0
Macao,1999,oil,1.6
Macao,1999,nuclear,0.0
Macao,1999,other_renewables,0.0
Madagascar,1999,all_energy_types,1.317
Madagascar,1999,coal,0.017
Madagascar,1999,gas,0.0
Madagascar,1999,oil,1.3
Madagascar,1999,nuclear,0.0
Madagascar,1999,other_renewables,0.0
Malawi,1999,all_energy_types,0.855
Malawi,1999,coal,0.155
Malawi,1999,gas,0.0
Malawi,1999,oil,0.7
Malawi,1999,nuclear,0.0
Malawi,1999,other_renewables,0.0
Malaysia,1999,all_energy_types,99.648
Malaysia,1999,coal,5.271
Malaysia,1999,gas,32.377
Malaysia,1999,oil,62.0
Malaysia,1999,nuclear,0.0
Malaysia,1999,other_renewables,0.0
Maldives,1999,all_energy_types,0.3
Maldives,1999,coal,0.0
Maldives,1999,gas,0.0
Maldives,1999,oil,0.3
Maldives,1999,nuclear,0.0
Maldives,1999,other_renewables,0.0
Mali,1999,all_energy_types,0.6
Mali,1999,coal,0.0
Mali,1999,gas,0.0
Mali,1999,oil,0.6
Mali,1999,nuclear,0.0
Mali,1999,other_renewables,0.0
Malta,1999,all_energy_types,2.901
Malta,1999,coal,0.001
Malta,1999,gas,0.0
Malta,1999,oil,2.9
Malta,1999,nuclear,0.0
Malta,1999,other_renewables,0.0
Martinique,1999,all_energy_types,2.0
Martinique,1999,coal,0.0
Martinique,1999,gas,0.0
Martinique,1999,oil,2.0
Martinique,1999,nuclear,0.0
Martinique,1999,other_renewables,0.0
Mauritania,1999,all_energy_types,3.202
Mauritania,1999,coal,0.002
Mauritania,1999,gas,0.0
Mauritania,1999,oil,3.2
Mauritania,1999,nuclear,0.0
Mauritania,1999,other_renewables,0.0
Mauritius,1999,all_energy_types,2.571
Mauritius,1999,coal,0.171
Mauritius,1999,gas,0.0
Mauritius,1999,oil,2.4
Mauritius,1999,nuclear,0.0
Mauritius,1999,other_renewables,0.0
Mexico,1999,all_energy_types,371.589
Mexico,1999,coal,28.179
Mexico,1999,gas,80.233
Mexico,1999,oil,263.177
Mexico,1999,nuclear,0.0
Mexico,1999,other_renewables,0.0
Micronesia,1999,all_energy_types,0.0
Micronesia,1999,coal,0.0
Micronesia,1999,gas,0.0
Micronesia,1999,oil,0.0
Micronesia,1999,nuclear,0.0
Micronesia,1999,other_renewables,0.0
Moldova,1999,all_energy_types,7.207
Moldova,1999,coal,0.302
Moldova,1999,gas,4.605
Moldova,1999,oil,2.3
Moldova,1999,nuclear,0.0
Moldova,1999,other_renewables,0.0
Mongolia,1999,all_energy_types,12.75
Mongolia,1999,coal,11.55
Mongolia,1999,gas,0.0
Mongolia,1999,oil,1.2
Mongolia,1999,nuclear,0.0
Mongolia,1999,other_renewables,0.0
Montenegro,1999,all_energy_types,0.0
Montenegro,1999,coal,0.0
Montenegro,1999,gas,0.0
Montenegro,1999,oil,0.0
Montenegro,1999,nuclear,0.0
Montenegro,1999,other_renewables,0.0
Montserrat,1999,all_energy_types,0.051
Montserrat,1999,coal,0.0
Montserrat,1999,gas,0.0
Montserrat,1999,oil,0.051
Montserrat,1999,nuclear,0.0
Montserrat,1999,other_renewables,0.0
Morocco,1999,all_energy_types,26.713
Morocco,1999,coal,7.615
Morocco,1999,gas,0.098
Morocco,1999,oil,19.0
Morocco,1999,nuclear,0.0
Morocco,1999,other_renewables,0.0
Mozambique,1999,all_energy_types,1.218
Mozambique,1999,coal,0.0
Mozambique,1999,gas,0.118
Mozambique,1999,oil,1.1
Mozambique,1999,nuclear,0.0
Mozambique,1999,other_renewables,0.0
Namibia,1999,all_energy_types,1.537
Namibia,1999,coal,0.037
Namibia,1999,gas,0.0
Namibia,1999,oil,1.5
Namibia,1999,nuclear,0.0
Namibia,1999,other_renewables,0.0
Nauru,1999,all_energy_types,0.2
Nauru,1999,coal,0.0
Nauru,1999,gas,0.0
Nauru,1999,oil,0.2
Nauru,1999,nuclear,0.0
Nauru,1999,other_renewables,0.0
Nepal,1999,all_energy_types,2.183
Nepal,1999,coal,0.183
Nepal,1999,gas,0.0
Nepal,1999,oil,2.0
Nepal,1999,nuclear,0.0
Nepal,1999,other_renewables,0.0
Netherlands,1999,all_energy_types,229.757
Netherlands,1999,coal,32.839
Netherlands,1999,gas,84.116
Netherlands,1999,oil,112.802
Netherlands,1999,nuclear,0.0
Netherlands,1999,other_renewables,0.0
Netherlands Antilles,1999,all_energy_types,12.0
Netherlands Antilles,1999,coal,0.0
Netherlands Antilles,1999,gas,0.0
Netherlands Antilles,1999,oil,12.0
Netherlands Antilles,1999,nuclear,0.0
Netherlands Antilles,1999,other_renewables,0.0
New Caledonia,1999,all_energy_types,1.687
New Caledonia,1999,coal,0.287
New Caledonia,1999,gas,0.0
New Caledonia,1999,oil,1.4
New Caledonia,1999,nuclear,0.0
New Caledonia,1999,other_renewables,0.0
New Zealand,1999,all_energy_types,32.042
New Zealand,1999,coal,4.096
New Zealand,1999,gas,9.758
New Zealand,1999,oil,18.188
New Zealand,1999,nuclear,0.0
New Zealand,1999,other_renewables,0.0
Nicaragua,1999,all_energy_types,3.5
Nicaragua,1999,coal,0.0
Nicaragua,1999,gas,0.0
Nicaragua,1999,oil,3.5
Nicaragua,1999,nuclear,0.0
Nicaragua,1999,other_renewables,0.0
Niger,1999,all_energy_types,1.054
Niger,1999,coal,0.354
Niger,1999,gas,0.0
Niger,1999,oil,0.7
Niger,1999,nuclear,0.0
Niger,1999,other_renewables,0.0
Nigeria,1999,all_energy_types,50.603
Nigeria,1999,coal,0.029
Nigeria,1999,gas,11.574
Nigeria,1999,oil,39.0
Nigeria,1999,nuclear,0.0
Nigeria,1999,other_renewables,0.0
Niue,1999,all_energy_types,0.003
Niue,1999,coal,0.0
Niue,1999,gas,0.0
Niue,1999,oil,0.003
Niue,1999,nuclear,0.0
Niue,1999,other_renewables,0.0
North Korea,1999,all_energy_types,74.256
North Korea,1999,coal,68.756
North Korea,1999,gas,0.0
North Korea,1999,oil,5.5
North Korea,1999,nuclear,0.0
North Korea,1999,other_renewables,0.0
North Macedonia,1999,all_energy_types,8.285
North Macedonia,1999,coal,5.347
North Macedonia,1999,gas,0.038
North Macedonia,1999,oil,2.9
North Macedonia,1999,nuclear,0.0
North Macedonia,1999,other_renewables,0.0
Northern Mariana Islands,1999,all_energy_types,0.0
Northern Mariana Islands,1999,coal,0.0
Northern Mariana Islands,1999,gas,0.0
Northern Mariana Islands,1999,oil,0.0
Northern Mariana Islands,1999,nuclear,0.0
Northern Mariana Islands,1999,other_renewables,0.0
Norway,1999,all_energy_types,41.206
Norway,1999,coal,4.48
Norway,1999,gas,7.319
Norway,1999,oil,29.408
Norway,1999,nuclear,0.0
Norway,1999,other_renewables,0.0
Oman,1999,all_energy_types,20.369
Oman,1999,coal,0.0
Oman,1999,gas,12.869
Oman,1999,oil,7.5
Oman,1999,nuclear,0.0
Oman,1999,other_renewables,0.0
Pakistan,1999,all_energy_types,99.348
Pakistan,1999,coal,8.172
Pakistan,1999,gas,35.176
Pakistan,1999,oil,56.0
Pakistan,1999,nuclear,0.0
Pakistan,1999,other_renewables,0.0
Panama,1999,all_energy_types,14.07
Panama,1999,coal,0.07
Panama,1999,gas,0.0
Panama,1999,oil,14.0
Panama,1999,nuclear,0.0
Panama,1999,other_renewables,0.0
Papua New Guinea,1999,all_energy_types,2.616
Papua New Guinea,1999,coal,0.0
Papua New Guinea,1999,gas,0.216
Papua New Guinea,1999,oil,2.4
Papua New Guinea,1999,nuclear,0.0
Papua New Guinea,1999,other_renewables,0.0
Paraguay,1999,all_energy_types,3.4
Paraguay,1999,coal,0.0
Paraguay,1999,gas,0.0
Paraguay,1999,oil,3.4
Paraguay,1999,nuclear,0.0
Paraguay,1999,other_renewables,0.0
Peru,1999,all_energy_types,25.278
Peru,1999,coal,1.564
Peru,1999,gas,0.714
Peru,1999,oil,23.0
Peru,1999,nuclear,0.0
Peru,1999,other_renewables,0.0
Philippines,1999,all_energy_types,70.392
Philippines,1999,coal,12.373
Philippines,1999,gas,0.018
Philippines,1999,oil,58.0
Philippines,1999,nuclear,0.0
Philippines,1999,other_renewables,0.0
Poland,1999,all_energy_types,323.263
Poland,1999,coal,247.342
Poland,1999,gas,22.831
Poland,1999,oil,53.09
Poland,1999,nuclear,0.0
Poland,1999,other_renewables,0.0
Portugal,1999,all_energy_types,54.825
Portugal,1999,coal,11.538
Portugal,1999,gas,1.617
Portugal,1999,oil,41.669
Portugal,1999,nuclear,0.0
Portugal,1999,other_renewables,0.0
Puerto Rico,1999,all_energy_types,11.647
Puerto Rico,1999,coal,0.42
Puerto Rico,1999,gas,0.0
Puerto Rico,1999,oil,11.227
Puerto Rico,1999,nuclear,0.0
Puerto Rico,1999,other_renewables,0.0
Qatar,1999,all_energy_types,33.414
Qatar,1999,coal,0.0
Qatar,1999,gas,29.014
Qatar,1999,oil,4.4
Qatar,1999,nuclear,0.0
Qatar,1999,other_renewables,0.0
Reunion,1999,all_energy_types,2.4
Reunion,1999,coal,0.0
Reunion,1999,gas,0.0
Reunion,1999,oil,2.4
Reunion,1999,nuclear,0.0
Reunion,1999,other_renewables,0.0
Romania,1999,all_energy_types,100.508
Romania,1999,coal,29.204
Romania,1999,gas,34.304
Romania,1999,oil,37.0
Romania,1999,nuclear,0.0
Romania,1999,other_renewables,0.0
Russia,1999,all_energy_types,1518.144
Russia,1999,coal,478.423
Russia,1999,gas,674.722
Russia,1999,oil,365.0
Russia,1999,nuclear,0.0
Russia,1999,other_renewables,0.0
Rwanda,1999,all_energy_types,0.7
Rwanda,1999,coal,0.0
Rwanda,1999,gas,0.0
Rwanda,1999,oil,0.7
Rwanda,1999,nuclear,0.0
Rwanda,1999,other_renewables,0.0
Saint Helena,1999,all_energy_types,0.006
Saint Helena,1999,coal,0.0
Saint Helena,1999,gas,0.0
Saint Helena,1999,oil,0.006
Saint Helena,1999,nuclear,0.0
Saint Helena,1999,other_renewables,0.0
Saint Kitts and Nevis,1999,all_energy_types,0.1
Saint Kitts and Nevis,1999,coal,0.0
Saint Kitts and Nevis,1999,gas,0.0
Saint Kitts and Nevis,1999,oil,0.1
Saint Kitts and Nevis,1999,nuclear,0.0
Saint Kitts and Nevis,1999,other_renewables,0.0
Saint Lucia,1999,all_energy_types,0.2
Saint Lucia,1999,coal,0.0
Saint Lucia,1999,gas,0.0
Saint Lucia,1999,oil,0.2
Saint Lucia,1999,nuclear,0.0
Saint Lucia,1999,other_renewables,0.0
Saint Pierre and Miquelon,1999,all_energy_types,0.07
Saint Pierre and Miquelon,1999,coal,0.0
Saint Pierre and Miquelon,1999,gas,0.0
Saint Pierre and Miquelon,1999,oil,0.07
Saint Pierre and Miquelon,1999,nuclear,0.0
Saint Pierre and Miquelon,1999,other_renewables,0.0
Samoa,1999,all_energy_types,0.1
Samoa,1999,coal,0.0
Samoa,1999,gas,0.0
Samoa,1999,oil,0.1
Samoa,1999,nuclear,0.0
Samoa,1999,other_renewables,0.0
Sao Tome and Principe,1999,all_energy_types,0.079
Sao Tome and Principe,1999,coal,0.0
Sao Tome and Principe,1999,gas,0.0
Sao Tome and Principe,1999,oil,0.079
Sao Tome and Principe,1999,nuclear,0.0
Sao Tome and Principe,1999,other_renewables,0.0
Saudi Arabia,1999,all_energy_types,255.925
Saudi Arabia,1999,coal,0.075
Saudi Arabia,1999,gas,91.85
Saudi Arabia,1999,oil,164.0
Saudi Arabia,1999,nuclear,0.0
Saudi Arabia,1999,other_renewables,0.0
Senegal,1999,all_energy_types,3.767
Senegal,1999,coal,0.0
Senegal,1999,gas,0.067
Senegal,1999,oil,3.7
Senegal,1999,nuclear,0.0
Senegal,1999,other_renewables,0.0
Serbia,1999,all_energy_types,0.0
Serbia,1999,coal,0.0
Serbia,1999,gas,0.0
Serbia,1999,oil,0.0
Serbia,1999,nuclear,0.0
Serbia,1999,other_renewables,0.0
Seychelles,1999,all_energy_types,0.6
Seychelles,1999,coal,0.0
Seychelles,1999,gas,0.0
Seychelles,1999,oil,0.6
Seychelles,1999,nuclear,0.0
Seychelles,1999,other_renewables,0.0
Sierra Leone,1999,all_energy_types,0.9
Sierra Leone,1999,coal,0.0
Sierra Leone,1999,gas,0.0
Sierra Leone,1999,oil,0.9
Sierra Leone,1999,nuclear,0.0
Sierra Leone,1999,other_renewables,0.0
Singapore,1999,all_energy_types,104.945
Singapore,1999,coal,0.002
Singapore,1999,gas,2.943
Singapore,1999,oil,102.0
Singapore,1999,nuclear,0.0
Singapore,1999,other_renewables,0.0
Slovakia,1999,all_energy_types,41.709
Slovakia,1999,coal,20.422
Slovakia,1999,gas,13.262
Slovakia,1999,oil,8.024
Slovakia,1999,nuclear,0.0
Slovakia,1999,other_renewables,0.0
Slovenia,1999,all_energy_types,15.468
Slovenia,1999,coal,6.267
Slovenia,1999,gas,1.855
Slovenia,1999,oil,7.347
Slovenia,1999,nuclear,0.0
Slovenia,1999,other_renewables,0.0
Solomon Islands,1999,all_energy_types,0.2
Solomon Islands,1999,coal,0.0
Solomon Islands,1999,gas,0.0
Solomon Islands,1999,oil,0.2
Solomon Islands,1999,nuclear,0.0
Solomon Islands,1999,other_renewables,0.0
Somalia,1999,all_energy_types,0.6
Somalia,1999,coal,0.0
Somalia,1999,gas,0.0
Somalia,1999,oil,0.6
Somalia,1999,nuclear,0.0
Somalia,1999,other_renewables,0.0
South Africa,1999,all_energy_types,395.453
South Africa,1999,coal,327.608
South Africa,1999,gas,2.845
South Africa,1999,oil,65.0
South Africa,1999,nuclear,0.0
South Africa,1999,other_renewables,0.0
South Korea,1999,all_energy_types,391.625
South Korea,1999,coal,136.425
South Korea,1999,gas,29.144
South Korea,1999,oil,226.056
South Korea,1999,nuclear,0.0
South Korea,1999,other_renewables,0.0
South Sudan,1999,all_energy_types,0.0
South Sudan,1999,coal,0.0
South Sudan,1999,gas,0.0
South Sudan,1999,oil,0.0
South Sudan,1999,nuclear,0.0
South Sudan,1999,other_renewables,0.0
Spain,1999,all_energy_types,283.47
Spain,1999,coal,72.732
Spain,1999,gas,27.151
Spain,1999,oil,183.587
Spain,1999,nuclear,0.0
Spain,1999,other_renewables,0.0
Sri Lanka,1999,all_energy_types,9.002
Sri Lanka,1999,coal,0.002
Sri Lanka,1999,gas,0.0
Sri Lanka,1999,oil,9.0
Sri Lanka,1999,nuclear,0.0
Sri Lanka,1999,other_renewables,0.0
Sudan,1999,all_energy_types,4.1
Sudan,1999,coal,0.0
Sudan,1999,gas,0.0
Sudan,1999,oil,4.1
Sudan,1999,nuclear,0.0
Sudan,1999,other_renewables,0.0
Suriname,1999,all_energy_types,1.5
Suriname,1999,coal,0.0
Suriname,1999,gas,0.0
Suriname,1999,oil,1.5
Suriname,1999,nuclear,0.0
Suriname,1999,other_renewables,0.0
Sweden,1999,all_energy_types,62.331
Sweden,1999,coal,8.956
Sweden,1999,gas,1.596
Sweden,1999,oil,51.78
Sweden,1999,nuclear,0.0
Sweden,1999,other_renewables,0.0
Switzerland,1999,all_energy_types,45.236
Switzerland,1999,coal,0.278
Switzerland,1999,gas,5.525
Switzerland,1999,oil,39.434
Switzerland,1999,nuclear,0.0
Switzerland,1999,other_renewables,0.0
Syria,1999,all_energy_types,47.377
Syria,1999,coal,0.013
Syria,1999,gas,10.364
Syria,1999,oil,37.0
Syria,1999,nuclear,0.0
Syria,1999,other_renewables,0.0
Taiwan,1999,all_energy_types,211.984
Taiwan,1999,coal,80.194
Taiwan,1999,gas,12.79
Taiwan,1999,oil,119.0
Taiwan,1999,nuclear,0.0
Taiwan,1999,other_renewables,0.0
Tajikistan,1999,all_energy_types,5.165
Tajikistan,1999,coal,0.068
Tajikistan,1999,gas,2.197
Tajikistan,1999,oil,2.9
Tajikistan,1999,nuclear,0.0
Tajikistan,1999,other_renewables,0.0
Tanzania,1999,all_energy_types,2.534
Tanzania,1999,coal,0.134
Tanzania,1999,gas,0.0
Tanzania,1999,oil,2.4
Tanzania,1999,nuclear,0.0
Tanzania,1999,other_renewables,0.0
Thailand,1999,all_energy_types,159.057
Thailand,1999,coal,24.584
Thailand,1999,gas,29.473
Thailand,1999,oil,105.0
Thailand,1999,nuclear,0.0
Thailand,1999,other_renewables,0.0
Bahamas,1999,all_energy_types,4.0
Bahamas,1999,coal,0.0
Bahamas,1999,gas,0.0
Bahamas,1999,oil,4.0
Bahamas,1999,nuclear,0.0
Bahamas,1999,other_renewables,0.0
Timor-Leste,1999,all_energy_types,0.0
Timor-Leste,1999,coal,0.0
Timor-Leste,1999,gas,0.0
Timor-Leste,1999,oil,0.0
Timor-Leste,1999,nuclear,0.0
Timor-Leste,1999,other_renewables,0.0
Togo,1999,all_energy_types,0.7
Togo,1999,coal,0.0
Togo,1999,gas,0.0
Togo,1999,oil,0.7
Togo,1999,nuclear,0.0
Togo,1999,other_renewables,0.0
Tonga,1999,all_energy_types,0.1
Tonga,1999,coal,0.0
Tonga,1999,gas,0.0
Tonga,1999,oil,0.1
Tonga,1999,nuclear,0.0
Tonga,1999,other_renewables,0.0
Trinidad and Tobago,1999,all_energy_types,21.211
Trinidad and Tobago,1999,coal,0.002
Trinidad and Tobago,1999,gas,18.21
Trinidad and Tobago,1999,oil,3.0
Trinidad and Tobago,1999,nuclear,0.0
Trinidad and Tobago,1999,other_renewables,0.0
Tunisia,1999,all_energy_types,17.443
Tunisia,1999,coal,0.147
Tunisia,1999,gas,6.296
Tunisia,1999,oil,11.0
Tunisia,1999,nuclear,0.0
Tunisia,1999,other_renewables,0.0
Turkey,1999,all_energy_types,186.009
Turkey,1999,coal,86.129
Turkey,1999,gas,20.655
Turkey,1999,oil,79.225
Turkey,1999,nuclear,0.0
Turkey,1999,other_renewables,0.0
Turkmenistan,1999,all_energy_types,17.632
Turkmenistan,1999,coal,0.0
Turkmenistan,1999,gas,8.632
Turkmenistan,1999,oil,9.0
Turkmenistan,1999,nuclear,0.0
Turkmenistan,1999,other_renewables,0.0
Turks and Caicos Islands,1999,all_energy_types,0.0
Turks and Caicos Islands,1999,coal,0.0
Turks and Caicos Islands,1999,gas,0.0
Turks and Caicos Islands,1999,oil,0.0
Turks and Caicos Islands,1999,nuclear,0.0
Turks and Caicos Islands,1999,other_renewables,0.0
Tuvalu,1999,all_energy_types,0.0
Tuvalu,1999,coal,0.0
Tuvalu,1999,gas,0.0
Tuvalu,1999,oil,0.0
Tuvalu,1999,nuclear,0.0
Tuvalu,1999,other_renewables,0.0
United States Virgin Islands,1999,all_energy_types,2.67
United States Virgin Islands,1999,coal,0.073
United States Virgin Islands,1999,gas,0.0
United States Virgin Islands,1999,oil,2.597
United States Virgin Islands,1999,nuclear,0.0
United States Virgin Islands,1999,other_renewables,0.0
Uganda,1999,all_energy_types,1.2
Uganda,1999,coal,0.0
Uganda,1999,gas,0.0
Uganda,1999,oil,1.2
Uganda,1999,nuclear,0.0
Uganda,1999,other_renewables,0.0
Ukraine,1999,all_energy_types,344.279
Ukraine,1999,coal,147.501
Ukraine,1999,gas,144.778
Ukraine,1999,oil,52.0
Ukraine,1999,nuclear,0.0
Ukraine,1999,other_renewables,0.0
United Arab Emirates,1999,all_energy_types,113.618
United Arab Emirates,1999,coal,0.0
United Arab Emirates,1999,gas,59.618
United Arab Emirates,1999,oil,54.0
United Arab Emirates,1999,nuclear,0.0
United Arab Emirates,1999,other_renewables,0.0
United Kingdom,1999,all_energy_types,564.173
United Kingdom,1999,coal,153.989
United Kingdom,1999,gas,172.916
United Kingdom,1999,oil,237.268
United Kingdom,1999,nuclear,0.0
United Kingdom,1999,other_renewables,0.0
United States,1999,all_energy_types,5636.733
United States,1999,coal,2063.633
United States,1999,gas,1191.317
United States,1999,oil,2381.784
United States,1999,nuclear,0.0
United States,1999,other_renewables,0.0
Uruguay,1999,all_energy_types,6.4
Uruguay,1999,coal,0.0
Uruguay,1999,gas,0.0
Uruguay,1999,oil,6.4
Uruguay,1999,nuclear,0.0
Uruguay,1999,other_renewables,0.0
Uzbekistan,1999,all_energy_types,102.3
Uzbekistan,1999,coal,4.268
Uzbekistan,1999,gas,76.031
Uzbekistan,1999,oil,22.0
Uzbekistan,1999,nuclear,0.0
Uzbekistan,1999,other_renewables,0.0
Vanuatu,1999,all_energy_types,0.065
Vanuatu,1999,coal,0.0
Vanuatu,1999,gas,0.0
Vanuatu,1999,oil,0.065
Vanuatu,1999,nuclear,0.0
Vanuatu,1999,other_renewables,0.0
Venezuela,1999,all_energy_types,129.528
Venezuela,1999,coal,0.367
Venezuela,1999,gas,70.161
Venezuela,1999,oil,59.0
Venezuela,1999,nuclear,0.0
Venezuela,1999,other_renewables,0.0
Vietnam,1999,all_energy_types,35.06
Vietnam,1999,coal,13.701
Vietnam,1999,gas,1.359
Vietnam,1999,oil,20.0
Vietnam,1999,nuclear,0.0
Vietnam,1999,other_renewables,0.0
Western Sahara,1999,all_energy_types,0.2
Western Sahara,1999,coal,0.0
Western Sahara,1999,gas,0.0
Western Sahara,1999,oil,0.2
Western Sahara,1999,nuclear,0.0
Western Sahara,1999,other_renewables,0.0
Yemen,1999,all_energy_types,11.0
Yemen,1999,coal,0.0
Yemen,1999,gas,0.0
Yemen,1999,oil,11.0
Yemen,1999,nuclear,0.0
Yemen,1999,other_renewables,0.0
Zambia,1999,all_energy_types,2.269
Zambia,1999,coal,0.469
Zambia,1999,gas,0.0
Zambia,1999,oil,1.8
Zambia,1999,nuclear,0.0
Zambia,1999,other_renewables,0.0
Zimbabwe,1999,all_energy_types,12.59
Zimbabwe,1999,coal,8.09
Zimbabwe,1999,gas,0.0
Zimbabwe,1999,oil,4.5
Zimbabwe,1999,nuclear,0.0
Zimbabwe,1999,other_renewables,0.0
Afghanistan,2000,all_energy_types,1.253
Afghanistan,2000,coal,0.002
Afghanistan,2000,gas,0.451
Afghanistan,2000,oil,0.8
Afghanistan,2000,nuclear,0.0
Afghanistan,2000,other_renewables,0.0
Albania,2000,all_energy_types,2.927
Albania,2000,coal,0.088
Albania,2000,gas,0.039
Albania,2000,oil,2.8
Albania,2000,nuclear,0.0
Albania,2000,other_renewables,0.0
Algeria,2000,all_energy_types,70.689
Algeria,2000,coal,1.69
Algeria,2000,gas,44.999
Algeria,2000,oil,24.0
Algeria,2000,nuclear,0.0
Algeria,2000,other_renewables,0.0
American Samoa,2000,all_energy_types,0.563
American Samoa,2000,coal,0.0
American Samoa,2000,gas,0.0
American Samoa,2000,oil,0.563
American Samoa,2000,nuclear,0.0
American Samoa,2000,other_renewables,0.0
Angola,2000,all_energy_types,5.699
Angola,2000,coal,0.0
Angola,2000,gas,1.099
Angola,2000,oil,4.6
Angola,2000,nuclear,0.0
Angola,2000,other_renewables,0.0
Antarctica,2000,all_energy_types,0.2
Antarctica,2000,coal,0.0
Antarctica,2000,gas,0.0
Antarctica,2000,oil,0.2
Antarctica,2000,nuclear,0.0
Antarctica,2000,other_renewables,0.0
Antigua and Barbuda,2000,all_energy_types,0.5
Antigua and Barbuda,2000,coal,0.0
Antigua and Barbuda,2000,gas,0.0
Antigua and Barbuda,2000,oil,0.5
Antigua and Barbuda,2000,nuclear,0.0
Antigua and Barbuda,2000,other_renewables,0.0
Argentina,2000,all_energy_types,139.373
Argentina,2000,coal,3.012
Argentina,2000,gas,63.361
Argentina,2000,oil,73.0
Argentina,2000,nuclear,0.0
Argentina,2000,other_renewables,0.0
Armenia,2000,all_energy_types,7.743
Armenia,2000,coal,0.013
Armenia,2000,gas,2.531
Armenia,2000,oil,5.2
Armenia,2000,nuclear,0.0
Armenia,2000,other_renewables,0.0
Aruba,2000,all_energy_types,0.9
Aruba,2000,coal,0.0
Aruba,2000,gas,0.0
Aruba,2000,oil,0.9
Aruba,2000,nuclear,0.0
Aruba,2000,other_renewables,0.0
