region,year,source,consumptionElectricity,productionElectricity,energyPerCapita,elecPerCapita
Central America,2009,oil,200.557,0.0,0.0,0.0
Central America,2009,other_renewables,15.345,5.332,0.0,0.0
Central America,2009,renewables,69.156,24.601,0.0,0.0
Central America,2009,solar,0.002,0.001,0.0,0.0
Central America,2009,wind,1.177,0.421,0.0,0.0
Central America,2010,coal,4.302,0.0,0.0,0.0
Central America,2010,gas,0.0,0.0,0.0,0.0
Central America,2010,hydro,59.108,21.296,0.0,0.0
Central America,2010,nuclear,0.0,0.0,0.0,0.0
Central America,2010,oil,202.772,0.0,0.0,0.0
Central America,2010,other_renewables,17.037,5.878,0.0,0.0
Central America,2010,renewables,77.596,27.696,0.0,0.0
Central America,2010,solar,0.003,0.001,0.0,0.0
Central America,2010,wind,1.448,0.522,0.0,0.0
Central America,2011,coal,6.452,0.0,0.0,0.0
Central America,2011,gas,0.0,0.0,0.0,0.0
Central America,2011,hydro,57.865,20.976,0.0,0.0
Central America,2011,nuclear,0.0,0.0,0.0,0.0
Central America,2011,oil,214.979,0.0,0.0,0.0
Central America,2011,other_renewables,17.151,5.942,0.0,0.0
Central America,2011,renewables,77.066,27.661,0.0,0.0
Central America,2011,solar,0.003,0.001,0.0,0.0
Central America,2011,wind,2.046,0.742,0.0,0.0
Central America,2012,coal,8.423,0.0,0.0,0.0
Central America,2012,gas,0.0,0.0,0.0,0.0
Central America,2012,hydro,61.518,22.436,0.0,0.0
Central America,2012,nuclear,0.0,0.0,0.0,0.0
Central America,2012,oil,217.112,0.0,0.0,0.0
Central America,2012,other_renewables,19.211,6.669,0.0,0.0
Central America,2012,renewables,83.83,30.237,0.0,0.0
Central America,2012,solar,0.006,0.002,0.0,0.0
Central America,2012,wind,3.096,1.129,0.0,0.0
Central America,2013,coal,10.958,0.0,0.0,0.0
Central America,2013,gas,0.0,0.0,0.0,0.0
Central America,2013,hydro,59.637,21.882,0.0,0.0
Central America,2013,nuclear,0.0,0.0,0.0,0.0
Central America,2013,oil,216.867,0.0,0.0,0.0
Central America,2013,other_renewables,20.786,7.228,0.0,0.0
Central America,2013,renewables,84.107,30.462,0.0,0.0
Central America,2013,solar,0.008,0.003,0.0,0.0
Central America,2013,wind,3.677,1.349,0.0,0.0
Central America,2014,coal,11.693,0.0,0.0,0.0
Central America,2014,gas,0.0,0.0,0.0,0.0
Central America,2014,hydro,58.351,21.539,0.0,0.0
Central America,2014,nuclear,0.0,0.0,0.0,0.0
Central America,2014,oil,224.264,0.0,0.0,0.0
Central America,2014,other_renewables,22.122,7.673,0.0,0.0
Central America,2014,renewables,86.181,31.319,0.0,0.0
Central America,2014,solar,0.035,0.013,0.0,0.0
Central America,2014,wind,5.673,2.094,0.0,0.0
Central America,2015,coal,14.803,0.0,0.0,0.0
Central America,2015,gas,0.0,0.0,0.0,0.0
Central America,2015,hydro,60.567,22.491,0.0,0.0
Central America,2015,nuclear,0.0,0.0,0.0,0.0
Central America,2015,oil,243.652,0.0,0.0,0.0
Central America,2015,other_renewables,22.66,7.831,0.0,0.0
Central America,2015,renewables,93.274,34.052,0.0,0.0
Central America,2015,solar,1.603,0.595,0.0,0.0
Central America,2015,wind,8.443,3.135,0.0,0.0
Central America,2016,coal,16.214,0.0,0.0,0.0
Central America,2016,gas,0.0,0.0,0.0,0.0
Central America,2016,hydro,61.267,22.886,0.0,0.0
Central America,2016,nuclear,0.0,0.0,0.0,0.0
Central America,2016,oil,252.41,0.0,0.0,0.0
Central America,2016,other_renewables,24.971,8.586,0.0,0.0
Central America,2016,renewables,98.222,35.949,0.0,0.0
Central America,2016,solar,3.151,1.177,0.0,0.0
Central America,2016,wind,8.833,3.299,0.0,0.0
Central America,2017,coal,11.502,0.0,0.0,0.0
Central America,2017,gas,0.0,0.0,0.0,0.0
Central America,2017,hydro,72.466,27.229,0.0,0.0
Central America,2017,nuclear,0.0,0.0,0.0,0.0
Central America,2017,oil,256.525,0.0,0.0,0.0
Central America,2017,other_renewables,23.962,8.263,0.0,0.0
Central America,2017,renewables,108.856,40.163,0.0,0.0
Central America,2017,solar,3.887,1.46,0.0,0.0
Central America,2017,wind,8.542,3.21,0.0,0.0
Central America,2018,coal,14.453,0.0,0.0,0.0
Central America,2018,gas,1.818,0.0,0.0,0.0
Central America,2018,hydro,71.299,26.949,0.0,0.0
Central America,2018,nuclear,0.0,0.0,0.0,0.0
Central America,2018,oil,241.973,0.0,0.0,0.0
Central America,2018,other_renewables,26.088,8.963,0.0,0.0
Central America,2018,renewables,113.883,42.147,0.0,0.0
Central America,2018,solar,4.761,1.799,0.0,0.0
Central America,2018,wind,11.735,4.436,0.0,0.0
Central America,2019,coal,19.67,0.0,0.0,0.0
Central America,2019,gas,4.793,0.0,0.0,0.0
Central America,2019,hydro,56.895,21.584,0.0,0.0
Central America,2019,nuclear,0.0,0.0,0.0,0.0
Central America,2019,oil,260.082,0.0,0.0,0.0
Central America,2019,other_renewables,29.286,10.072,0.0,0.0
Central America,2019,renewables,103.631,38.276,0.0,0.0
Central America,2019,solar,5.851,2.22,0.0,0.0
Central America,2019,wind,11.599,4.4,0.0,0.0
Central America,2020,coal,18.205,0.0,0.0,0.0
Central America,2020,gas,3.555,0.0,0.0,0.0
Central America,2020,hydro,70.732,26.932,0.0,0.0
Central America,2020,nuclear,0.0,0.0,0.0,0.0
Central America,2020,oil,218.007,0.0,0.0,0.0
Central America,2020,other_renewables,27.87,9.698,0.0,0.0
Central America,2020,renewables,115.141,42.928,0.0,0.0
Central America,2020,solar,6.789,2.585,0.0,0.0
Central America,2020,wind,9.75,3.713,0.0,0.0
Central America,2021,coal,24.154,0.0,0.0,0.0
Central America,2021,gas,2.805,0.0,0.0,0.0
Central America,2021,hydro,78.164,29.871,0.0,0.0
Central America,2021,nuclear,0.0,0.0,0.0,0.0
Central America,2021,oil,246.111,0.0,0.0,0.0
Central America,2021,other_renewables,28.989,10.043,0.0,0.0
Central America,2021,renewables,125.702,47.004,0.0,0.0
Central America,2021,solar,7.913,3.024,0.0,0.0
Central America,2021,wind,10.637,4.065,0.0,0.0
Europe,1980,coal,9730.223,0.0,0.0,0.0
Europe,1980,gas,6579.616,0.0,9477.248,0.0
Europe,1980,hydro,1884.656,637.356,2714.65,918.045
Europe,1980,nuclear,880.836,310.425,1268.751,447.135
Europe,1980,oil,14167.721,0.0,20407.117,0.0
Europe,1980,other_renewables,32.889,10.605,47.374,15.275
Europe,1980,renewables,1917.576,647.972,2762.068,933.336
Europe,1980,solar,0.0,0.0,0.0,0.0
Europe,1980,wind,0.031,0.01,0.045,0.015
Europe,1981,coal,9603.93,0.0,0.0,0.0
Europe,1981,gas,6774.275,0.0,9716.365,0.0
Europe,1981,hydro,1905.967,644.563,2733.734,924.499
Europe,1981,nuclear,1154.369,406.824,1655.715,583.509
Europe,1981,oil,13576.338,0.0,19472.586,0.0
Europe,1981,other_renewables,32.988,10.644,47.314,15.266
Europe,1981,renewables,1938.985,655.217,2781.093,939.78
Europe,1981,solar,0.0,0.0,0.0,0.0
Europe,1981,wind,0.031,0.01,0.045,0.015
Europe,1982,coal,9685.924,0.0,0.0,0.0
Europe,1982,gas,7038.406,0.0,10054.553,0.0
Europe,1982,hydro,1853.5,626.82,2647.775,895.429
Europe,1982,nuclear,1284.438,452.663,1834.855,646.641
Europe,1982,oil,13103.451,0.0,18718.635,0.0
Europe,1982,other_renewables,30.372,9.836,43.387,14.051
Europe,1982,renewables,1883.926,636.675,2691.24,909.507
Europe,1982,solar,0.0,0.0,0.0,0.0
Europe,1982,wind,0.055,0.019,0.078,0.026
Europe,1983,coal,9767.687,0.0,0.0,0.0
Europe,1983,gas,7458.569,0.0,10613.184,0.0
Europe,1983,hydro,1919.515,649.145,2731.378,923.702
Europe,1983,nuclear,1495.808,527.154,2128.463,750.115
Europe,1983,oil,12790.341,0.0,18200.039,0.0
Europe,1983,other_renewables,31.335,10.137,44.588,14.424
Europe,1983,renewables,1950.939,659.312,2776.092,938.169
Europe,1983,solar,0.0,0.0,0.0,0.0
Europe,1983,wind,0.089,0.03,0.127,0.043
Europe,1984,coal,9707.405,0.0,0.0,0.0
Europe,1984,gas,8014.574,0.0,11360.049,0.0
Europe,1984,hydro,1995.244,674.755,2828.107,956.414
Europe,1984,nuclear,1907.537,672.256,2703.789,952.872
Europe,1984,oil,12839.501,0.0,18199.018,0.0
Europe,1984,other_renewables,32.412,10.488,45.941,14.867
Europe,1984,renewables,2027.772,685.283,2874.212,971.336
Europe,1984,solar,0.003,0.001,0.004,0.001
Europe,1984,wind,0.113,0.038,0.16,0.054
Europe,1985,coal,9429.62,1262.646,0.0,1782.673
Europe,1985,gas,7673.371,674.102,10833.689,951.735
Europe,1985,hydro,1924.1,650.696,2716.551,918.688
Europe,1985,nuclear,2255.367,794.839,3184.252,1122.198
Europe,1985,oil,12087.632,377.887,17065.986,533.522
Europe,1985,other_renewables,36.97,11.899,52.196,16.799
Europe,1985,renewables,1961.243,662.653,2768.991,935.57
Europe,1985,solar,0.003,0.001,0.004,0.001
Europe,1985,wind,0.17,0.057,0.24,0.081
Europe,1986,coal,9419.215,1299.753,0.0,1827.718
Europe,1986,gas,7815.64,697.716,10990.383,981.13
Europe,1986,hydro,1888.249,638.572,2655.263,897.962
Europe,1986,nuclear,2395.032,844.06,3367.904,1186.92
Europe,1986,oil,12438.036,377.057,17490.414,530.22
Europe,1986,other_renewables,40.365,12.975,56.761,18.246
Europe,1986,renewables,1929.012,651.681,2712.584,916.397
Europe,1986,solar,0.003,0.001,0.004,0.001
Europe,1986,wind,0.395,0.134,0.556,0.188
Europe,1987,coal,9503.838,1323.892,0.0,1854.183
Europe,1987,gas,8216.188,725.328,11507.223,1015.862
Europe,1987,hydro,1991.342,673.436,2788.984,943.184
Europe,1987,nuclear,2535.69,893.631,3551.374,1251.579
Europe,1987,oil,12472.559,382.766,17468.504,536.084
Europe,1987,other_renewables,39.773,12.817,55.705,17.951
Europe,1987,renewables,2031.68,686.444,2845.479,961.402
Europe,1987,solar,0.0,0.0,0.0,0.0
Europe,1987,wind,0.564,0.191,0.79,0.267
Europe,1988,coal,9326.825,1312.308,0.0,1830.804
Europe,1988,gas,8473.379,729.684,11821.233,1017.984
Europe,1988,hydro,2068.305,699.463,2885.497,975.823
Europe,1988,nuclear,2783.721,981.042,3883.577,1368.654
Europe,1988,oil,12468.502,370.385,17394.84,516.726
Europe,1988,other_renewables,42.264,13.61,58.963,18.987
Europe,1988,renewables,2111.546,713.403,2945.824,995.271
Europe,1988,solar,0.003,0.001,0.004,0.001
Europe,1988,wind,0.975,0.33,1.36,0.46
Europe,1989,coal,9140.237,1343.242,0.0,1867.252
Europe,1989,gas,8641.229,755.447,12012.246,1050.153
Europe,1989,hydro,1879.499,635.612,2612.707,883.57
Europe,1989,nuclear,2903.24,1023.163,4035.819,1422.307
Europe,1989,oil,12485.896,402.208,17356.75,559.113
Europe,1989,other_renewables,41.801,13.475,58.108,18.731
Europe,1989,renewables,1922.851,649.611,2672.971,903.03
Europe,1989,solar,0.027,0.009,0.037,0.013
Europe,1989,wind,1.524,0.515,2.119,0.716
Europe,1990,coal,8624.07,1355.142,0.0,1877.897
Europe,1990,gas,9065.899,756.569,12563.134,1048.421
Europe,1990,hydro,1910.733,646.175,2647.812,895.442
Europe,1990,nuclear,2873.655,1012.737,3982.188,1403.407
Europe,1990,oil,12604.494,405.645,17466.768,562.125
Europe,1990,other_renewables,59.199,18.938,82.035,26.243
Europe,1990,renewables,1972.274,665.905,2733.092,922.782
Europe,1990,solar,0.037,0.013,0.051,0.017
Europe,1990,wind,2.305,0.779,3.194,1.08
Europe,1991,coal,8048.179,1342.314,0.0,1855.155
Europe,1991,gas,9232.272,742.569,12759.53,1026.273
Europe,1991,hydro,1947.238,658.52,2691.194,910.113
Europe,1991,nuclear,2944.714,1037.779,4069.764,1434.271
Europe,1991,oil,12446.938,398.552,17202.381,550.822
Europe,1991,other_renewables,61.123,19.535,84.476,26.998
Europe,1991,renewables,2011.305,679.051,2779.739,938.487
Europe,1991,solar,0.046,0.016,0.063,0.021
Europe,1991,wind,2.898,0.98,4.005,1.354
Europe,1992,coal,7558.159,1288.509,0.0,1776.787
Europe,1992,gas,8846.303,694.381,12198.589,957.516
Europe,1992,hydro,1998.036,675.7,2755.188,931.754
Europe,1992,nuclear,2961.93,1043.847,4084.347,1439.41
Europe,1992,oil,11973.354,365.014,16510.629,503.335
Europe,1992,other_renewables,64.63,20.66,89.122,28.489
Europe,1992,renewables,2067.28,697.92,2850.671,962.395
Europe,1992,solar,0.074,0.025,0.102,0.035
Europe,1992,wind,4.539,1.535,6.259,2.117
Europe,1993,coal,7005.543,1216.67,0.0,1674.757
Europe,1993,gas,8842.118,685.831,12171.254,944.053
Europe,1993,hydro,2042.759,690.824,2811.875,950.925
Europe,1993,nuclear,3064.164,1079.876,4217.849,1486.459
Europe,1993,oil,11207.051,318.198,15426.604,438.003
Europe,1993,other_renewables,71.486,22.833,98.401,31.43
Europe,1993,renewables,2121.096,715.974,2919.708,985.545
Europe,1993,solar,0.096,0.032,0.132,0.045
Europe,1993,wind,6.756,2.285,9.3,3.145
Europe,1994,coal,6476.772,1224.878,0.0,1683.991
Europe,1994,gas,8438.882,645.072,11601.968,886.859
Europe,1994,hydro,2077.45,702.556,2856.125,965.89
Europe,1994,nuclear,2979.244,1049.948,4095.933,1443.493
Europe,1994,oil,10876.21,299.889,14952.861,412.294
Europe,1994,other_renewables,75.222,23.98,103.418,32.968
Europe,1994,renewables,2161.584,729.55,2971.795,1003.001
Europe,1994,solar,0.103,0.035,0.141,0.048
Europe,1994,wind,8.81,2.979,12.112,4.096
Europe,1995,coal,6357.189,1226.019,0.0,1684.44
Europe,1995,gas,8537.651,656.629,11729.963,902.15
Europe,1995,hydro,2086.523,705.624,2866.695,969.464
Europe,1995,nuclear,3054.509,1076.473,4196.62,1478.977
Europe,1995,oil,10733.018,310.39,14746.198,426.448
Europe,1995,other_renewables,82.571,26.288,113.446,36.118
Europe,1995,renewables,2180.65,735.82,2996.016,1010.951
Europe,1995,solar,0.133,0.045,0.182,0.062
Europe,1995,wind,11.423,3.863,15.694,5.307
Europe,1996,coal,6163.899,1223.903,0.0,1681.432
Europe,1996,gas,9068.158,712.21,12458.08,978.454
Europe,1996,hydro,1957.338,661.936,2689.043,909.386
Europe,1996,nuclear,3238.193,1141.208,4448.717,1567.822
Europe,1996,oil,10565.2,289.176,14514.757,397.278
Europe,1996,other_renewables,83.184,26.523,114.28,36.438
Europe,1996,renewables,2054.941,693.336,2823.134,952.523
Europe,1996,solar,0.141,0.048,0.194,0.066
Europe,1996,wind,14.278,4.829,19.616,6.634
Europe,1997,coal,5895.841,1174.519,0.0,1614.325
Europe,1997,gas,8655.78,750.6,11896.988,1031.667
Europe,1997,hydro,2026.477,685.318,2785.304,941.939
Europe,1997,nuclear,3265.974,1150.998,4488.937,1581.996
Europe,1997,oil,10620.099,271.3,14596.857,372.89
Europe,1997,other_renewables,98.586,31.368,135.503,43.114
Europe,1997,renewables,2146.805,724.038,2950.689,995.158
Europe,1997,solar,0.168,0.057,0.231,0.078
Europe,1997,wind,21.573,7.295,29.651,10.027
Europe,1998,coal,5670.36,1181.805,0.0,1625.478
Europe,1998,gas,8868.485,768.834,12197.894,1057.47
Europe,1998,hydro,2100.054,710.2,2888.457,976.824
Europe,1998,nuclear,3227.998,1137.615,4439.854,1564.698
Europe,1998,oil,10740.863,277.112,14773.2,381.146
Europe,1998,other_renewables,110.956,35.309,152.612,48.565
Europe,1998,renewables,2244.241,756.747,3086.775,1040.845
Europe,1998,solar,0.198,0.067,0.273,0.092
Europe,1998,wind,33.032,11.171,45.434,15.365
Europe,1999,coal,5434.796,1142.511,0.0,1572.339
Europe,1999,gas,9048.178,845.113,12452.224,1163.056
Europe,1999,hydro,2140.903,724.014,2946.339,996.398
Europe,1999,nuclear,3298.121,1162.327,4538.918,1599.61
Europe,1999,oil,10628.097,248.357,14626.529,341.792
Europe,1999,other_renewables,117.062,37.299,161.103,51.331
Europe,1999,renewables,2300.262,775.617,3165.651,1067.415
Europe,1999,solar,0.237,0.08,0.326,0.11
Europe,1999,wind,42.06,14.224,57.883,19.575
Europe,2000,coal,5580.736,1210.672,0.0,1666.436
Europe,2000,gas,9259.315,881.385,12745.035,1213.188
Europe,2000,hydro,2220.466,750.921,3056.373,1033.61
Europe,2000,nuclear,3346.95,1179.536,4606.927,1623.578
Europe,2000,oil,10464.439,216.784,14403.834,298.393
Europe,2000,other_renewables,128.176,40.838,176.429,56.211
Europe,2000,renewables,2415.129,814.244,3324.318,1120.77
Europe,2000,solar,0.22,0.074,0.303,0.103
Europe,2000,wind,66.267,22.41,91.213,30.847
Europe,2001,coal,5552.182,1218.679,0.0,1676.925
Europe,2001,gas,9413.887,904.713,12953.679,1244.902
Europe,2001,hydro,2238.357,761.919,3080.019,1048.414
Europe,2001,nuclear,3436.303,1218.941,4728.416,1677.285
Europe,2001,oil,10656.619,208.23,14663.701,286.528
Europe,2001,other_renewables,140.655,44.781,193.544,61.62
Europe,2001,renewables,2458.509,833.76,3382.953,1147.27
Europe,2001,solar,0.571,0.194,0.785,0.267
Europe,2001,wind,78.927,26.866,108.604,36.968
Europe,2002,coal,5544.816,1228.499,0.0,1689.142
Europe,2002,gas,9468.498,945.209,13018.85,1299.629
Europe,2002,hydro,2021.292,692.5,2779.206,952.163
Europe,2002,nuclear,3464.951,1237.084,4764.186,1700.947
Europe,2002,oil,10553.809,220.618,14511.113,303.342
Europe,2002,other_renewables,160.15,50.947,220.2,70.05
Europe,2002,renewables,2288.601,780.16,3146.745,1072.692
Europe,2002,solar,0.919,0.315,1.263,0.433
Europe,2002,wind,106.24,36.398,146.076,50.046
Europe,2003,coal,5715.427,1291.544,0.0,1773.781
Europe,2003,gas,9779.315,1013.791,13430.724,1392.322
Europe,2003,hydro,1886.636,650.536,2591.069,893.434
Europe,2003,nuclear,3493.021,1255.152,4797.248,1723.801
Europe,2003,oil,10666.916,200.575,14649.737,275.466
Europe,2003,other_renewables,183.132,58.287,251.51,80.05
Europe,2003,renewables,2201.205,754.144,3023.092,1035.727
Europe,2003,solar,1.359,0.469,1.867,0.644
Europe,2003,wind,130.077,44.852,178.646,61.599
Europe,2004,coal,5570.408,1249.974,0.0,1714.259
Europe,2004,gas,10045.516,1080.277,13776.782,1481.531
Europe,2004,hydro,2018.394,700.429,2768.098,960.594
Europe,2004,nuclear,3504.55,1267.367,4806.267,1738.113
Europe,2004,oil,10724.002,178.47,14707.283,244.76
Europe,2004,other_renewables,217.883,69.246,298.813,94.967
Europe,2004,renewables,2410.64,830.184,3306.039,1138.544
Europe,2004,solar,2.164,0.751,2.968,1.03
Europe,2004,wind,172.199,59.757,236.16,81.953
Europe,2005,coal,5399.341,1237.599,0.0,1694.603
Europe,2005,gas,10212.317,1145.128,13983.386,1567.986
Europe,2005,hydro,2018.164,704.811,2763.405,965.074
Europe,2005,nuclear,3461.14,1259.641,4739.223,1724.784
Europe,2005,oil,10793.979,171.702,14779.835,235.106
Europe,2005,other_renewables,249.987,79.351,342.299,108.653
Europe,2005,renewables,2477.476,857.265,3392.325,1173.824
Europe,2005,solar,4.331,1.512,5.93,2.071
Europe,2005,wind,204.993,71.591,280.691,98.027
Europe,2006,coal,5594.431,1289.596,0.0,1762.719
Europe,2006,gas,10348.0,1165.956,14144.442,1593.718
Europe,2006,hydro,1966.195,691.007,2687.547,944.522
Europe,2006,nuclear,3452.658,1264.507,4719.359,1728.425
Europe,2006,oil,10895.523,163.636,14892.84,223.67
Europe,2006,other_renewables,282.921,89.888,386.718,122.866
Europe,2006,renewables,2494.455,867.118,3409.613,1185.244
Europe,2006,solar,7.31,2.569,9.992,3.512
Europe,2006,wind,238.029,83.654,325.356,114.344
Europe,2007,coal,5584.816,1291.325,0.0,1761.687
Europe,2007,gas,10317.612,1253.635,14075.779,1710.27
Europe,2007,hydro,1994.021,705.194,2720.338,962.059
Europe,2007,nuclear,3299.11,1215.87,4500.803,1658.748
Europe,2007,oil,10682.385,135.28,14573.42,184.556
Europe,2007,other_renewables,314.466,99.984,429.01,136.403
Europe,2007,renewables,2619.642,915.219,3573.841,1248.586
Europe,2007,solar,10.965,3.878,14.959,5.29
Europe,2007,wind,300.191,106.164,409.534,144.834
Europe,2008,coal,5385.916,1234.892,0.0,1681.267
Europe,2008,gas,10332.942,1307.179,14067.986,1779.685
Europe,2008,hydro,2036.118,724.582,2772.113,986.497
Europe,2008,nuclear,3284.852,1218.182,4472.226,1658.517
Europe,2008,oil,10634.059,127.679,14477.946,173.832
Europe,2008,other_renewables,347.218,110.36,472.727,150.251
Europe,2008,renewables,2745.592,963.856,3738.04,1312.26
Europe,2008,solar,21.326,7.589,29.034,10.332
Europe,2008,wind,340.929,121.325,464.165,165.18
Europe,2009,coal,4794.521,1113.049,0.0,1512.246
Europe,2009,gas,9584.75,1220.628,13022.336,1658.407
Europe,2009,hydro,2033.179,728.03,2762.382,989.14
Europe,2009,nuclear,3130.832,1168.275,4253.709,1587.279
Europe,2009,oil,10115.405,119.571,13743.312,162.456
Europe,2009,other_renewables,379.674,120.633,515.845,163.899
Europe,2009,renewables,2828.938,997.653,3843.542,1355.463
Europe,2009,solar,40.005,14.325,54.353,19.462
Europe,2009,wind,376.08,134.665,510.961,182.962
Europe,2010,coal,4956.086,1127.122,0.0,1528.243
Europe,2010,gas,10317.745,1307.914,13989.632,1773.375
Europe,2010,hydro,2122.023,764.533,2877.21,1036.616
Europe,2010,nuclear,3202.68,1202.463,4342.453,1630.396
Europe,2010,oil,10068.5,99.607,13651.685,135.055
Europe,2010,other_renewables,430.299,136.547,583.434,185.142
Europe,2010,renewables,3035.348,1075.108,4115.57,1457.718
Europe,2010,solar,65.212,23.495,88.42,31.856
Europe,2010,wind,417.814,150.532,566.506,204.104
Europe,2011,coal,5147.806,1161.186,0.0,1571.34
Europe,2011,gas,9934.397,1248.43,13443.43,1689.402
Europe,2011,hydro,1877.0,680.404,2539.994,920.737
Europe,2011,nuclear,3168.974,1197.107,4288.32,1619.95
Europe,2011,oil,9965.851,104.252,13485.993,141.076
Europe,2011,other_renewables,459.483,145.836,621.782,197.348
Europe,2011,renewables,2968.344,1055.286,4016.824,1428.035
Europe,2011,solar,129.943,47.104,175.842,63.742
Europe,2011,wind,501.918,181.943,679.205,246.209
Europe,2012,coal,5267.597,1214.108,0.0,1639.882
Europe,2012,gas,9704.395,1131.116,13107.624,1527.787
Europe,2012,hydro,2005.157,731.292,2708.344,987.749
Europe,2012,nuclear,3093.972,1175.901,4178.995,1588.277
Europe,2012,oil,9708.624,106.097,13113.337,143.305
Europe,2012,other_renewables,511.166,162.139,690.427,218.999
Europe,2012,renewables,3287.95,1174.848,4440.999,1586.855
Europe,2012,solar,198.061,72.234,267.519,97.566
Europe,2012,wind,573.566,209.183,774.71,282.541
Europe,2013,coal,5085.505,1183.382,0.0,1595.525
Europe,2013,gas,9545.573,1059.181,12870.063,1428.068
Europe,2013,hydro,2135.65,783.604,2879.444,1056.515
Europe,2013,nuclear,3031.115,1158.994,4086.779,1562.643
Europe,2013,oil,9501.008,74.44,12809.977,100.365
Europe,2013,other_renewables,544.481,172.667,734.11,232.802
Europe,2013,renewables,3571.671,1283.392,4815.597,1730.366
Europe,2013,solar,235.886,86.551,318.04,116.694
Europe,2013,wind,655.655,240.57,884.003,324.355
Europe,2014,coal,4729.881,1095.622,0.0,1474.646
Europe,2014,gas,8946.785,1010.826,12041.871,1360.515
Europe,2014,hydro,2104.774,776.928,2832.908,1045.702
Europe,2014,nuclear,3050.571,1173.459,4105.898,1579.411
Europe,2014,oil,9421.044,72.891,12680.197,98.107
Europe,2014,other_renewables,578.32,183.39,778.386,246.833
Europe,2014,renewables,3641.796,1314.2,4901.653,1768.84
Europe,2014,solar,264.089,97.482,355.449,131.206
Europe,2014,wind,694.613,256.4,934.91,345.1
Europe,2015,coal,4620.25,1072.557,0.0,1441.179
Europe,2015,gas,8898.146,1042.433,11956.301,1400.701
Europe,2015,hydro,1984.917,737.073,2667.102,990.393
Europe,2015,nuclear,3007.291,1163.738,4040.85,1563.697
Europe,2015,oil,9452.684,75.988,12701.424,102.103
Europe,2015,other_renewables,614.666,194.833,825.918,261.795
Europe,2015,renewables,3719.458,1347.757,4997.778,1810.961
Europe,2015,solar,291.878,108.385,392.192,145.635
Europe,2015,wind,827.997,307.466,1112.567,413.137
Europe,2016,coal,4403.33,1000.928,0.0,1342.732
Europe,2016,gas,9313.682,1148.874,12494.184,1541.2
Europe,2016,hydro,2057.831,768.697,2760.554,1031.197
Europe,2016,nuclear,2925.396,1138.785,3924.381,1527.666
Europe,2016,oil,9657.933,74.819,12955.992,100.369
Europe,2016,other_renewables,623.155,197.578,835.954,265.049
Europe,2016,renewables,3803.752,1385.682,5102.685,1858.874
Europe,2016,solar,299.439,111.855,401.694,150.052
Europe,2016,wind,823.327,307.552,1104.483,412.576
Europe,2017,coal,4148.798,964.271,0.0,1291.554
Europe,2017,gas,9565.499,1193.675,12812.135,1598.821
Europe,2017,hydro,1894.137,711.736,2537.028,953.307
Europe,2017,nuclear,2909.419,1139.267,3896.907,1525.947
Europe,2017,oil,9771.101,67.475,13087.52,90.377
Europe,2017,other_renewables,639.678,202.827,856.792,271.668
Europe,2017,renewables,3830.008,1401.617,5129.955,1877.342
Europe,2017,solar,320.689,120.501,429.534,161.401
Europe,2017,wind,975.505,366.553,1306.602,490.966
Europe,2018,coal,4134.545,915.852,0.0,1225.042
Europe,2018,gas,9739.818,1163.908,13027.963,1556.841
Europe,2018,hydro,2056.394,777.251,2750.628,1039.649
Europe,2018,nuclear,2895.888,1140.639,3873.534,1525.717
Europe,2018,oil,9806.186,64.305,13116.735,86.015
Europe,2018,other_renewables,657.036,208.481,878.85,278.864
Europe,2018,renewables,4070.22,1498.555,5444.318,2004.465
Europe,2018,solar,341.592,129.111,456.913,172.698
Europe,2018,wind,1015.199,383.713,1357.928,513.253
Europe,2019,coal,3578.728,762.99,0.0,1019.52
Europe,2019,gas,9746.0,1234.252,13022.771,1649.229
Europe,2019,hydro,1936.217,734.536,2587.206,981.5
Europe,2019,nuclear,2880.987,1138.969,3849.624,1521.911
Europe,2019,oil,9810.035,61.775,13108.336,82.545
Europe,2019,other_renewables,677.899,215.07,905.82,287.381
Europe,2019,renewables,4144.164,1530.056,5537.502,2044.486
Europe,2019,solar,375.249,142.357,501.414,190.22
Europe,2019,wind,1154.799,438.092,1543.062,585.386
Europe,2020,coal,3085.281,639.721,0.0,854.278
Europe,2020,gas,9369.796,1159.331,12512.357,1548.162
Europe,2020,hydro,2081.754,792.66,2779.96,1058.512
Europe,2020,nuclear,2644.863,1049.475,3531.931,1401.462
Europe,2020,oil,8636.171,56.715,11532.68,75.736
Europe,2020,other_renewables,691.561,219.372,923.505,292.947
Europe,2020,renewables,4496.056,1667.992,6004.0,2227.424
Europe,2020,solar,437.891,166.734,584.756,222.655
Europe,2020,wind,1284.85,489.226,1715.779,653.309
Europe,2021,coal,3253.386,732.546,0.0,978.08
Europe,2021,gas,10073.819,1185.768,13450.356,1583.213
Europe,2021,hydro,2116.456,808.834,2825.849,1079.938
Europe,2021,nuclear,2789.52,1110.941,3724.51,1483.306
Europe,2021,oil,9087.6,56.077,12133.576,74.873
Europe,2021,other_renewables,725.605,229.994,968.813,307.083
Europe,2021,renewables,4568.993,1698.798,6100.425,2268.201
Europe,2021,solar,484.91,185.315,647.442,247.429
Europe,2021,wind,1242.021,474.656,1658.321,633.751
G20 (Ember),2000,coal,0.0,5369.22,0.0,0.0
G20 (Ember),2000,gas,0.0,2031.06,0.0,0.0
G20 (Ember),2000,hydro,0.0,1955.07,0.0,0.0
